no,G_ID,GDAY_DS,T_ID,WLS,P1,P2,P3,P4,D1,D2,D3,B1,B2,B3,B4,C1,C2,C3,C4,S1,S2,W,WS,WC,YEAR,p1,p2,p3,p4,d1,d2,d3,b1,b2,b3,b4,c1,c2,c3,c4,s1,s2
87,20160726LTLG0,20160726,LG,L,0.545454545,12,0.136363636,0.777777778,0,0,0,0.375,7,0.458333333,0.7,1,0.25,0.411764706,11,2,1,LOSE,0,682,2016,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1
88,20160727LTLG0,20160727,LG,W,0.137931034,1,0.379310345,0.333333333,0,2,0,0.258064516,4,0.333333333,0.387096774,1,0.129032258,0.166666667,5,0,0,WIN,3,685,2016,0,0,1,0.275862069,1,1,0,0.231496298,0.333333333,0.380434783,0.129398282,1,0.452115838,0.10966811,0,0,0
89,20160728LTLG0,20160728,LG,W,0.235294118,2,0.382352941,0.333333333,0,0,1,0.352941176,5,0.435897436,0.617647059,0,0.088235294,0.3125,11,2,0.5,WIN,3,688,2016,0,0,1,0.275862069,1,0,1,1,0.666666667,1,1,0,0.097163476,0.781385281,1,1,0
90,20160729LGNC0,20160729,LG,W,0.206896552,1,0.24137931,0.555555556,0,0,2,0.25,2,0.294117647,0.3125,0,0.0625,0.2,6,0,0,WIN,3,691,2016,0,0,1,0.827586207,1,0,1,0.157915567,0,0.04028133,0,0,0,0.263203463,0,0,0
91,20160730LGNC0,20160730,LG,W,0.41025641,5,0.102564103,0.111111111,0,1,1,0.358974359,6,0.444444444,0.615384615,1,0.282051282,0.411764706,6,1,1,WIN,3,694,2016,0.905878853,0.4,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
92,20160731LGNC0,20160731,LG,L,0.333333333,10.38461538,0.272727273,0.923076923,0,2,2,0.27027027,4,0.325,0.378378378,0,0.216216216,0.5,6,0,0.622112211,LOSE,0,694,2016,0.388212543,1,1,1,1,1,1,0.342861727,0.333333333,0.308152174,0.094932621,0,1,1,0,0,0.244224422
93,20160802LGOB0,20160802,LG,L,0.444444444,13.5,0.138888889,0.375,1,1,0,0.212121212,0,0.212121212,0.393939394,1,0.03030303,0,5,0,0.622112211,LOSE,0,694,2016,1,1,0.014791488,0.379310345,1,1,0,0,0,0,0.156448603,1,0,0,0,0,0.244224422
94,20160803LGOB0,20160803,LG,W,0.34375,5,0.34375,0.888888889,0,0,2,0.305555556,7,0.409090909,0.5,1,0.194444444,0.444444444,10,1,0.5,WIN,3,697,2016,0.458313189,0.4,1,1,1,0,1,0.664805043,1,1,0.575728588,1,1,1,1,1,0
95,20160804LGOB0,20160804,LG,W,0.422222222,3.75,0.177777778,0.583333333,0,2,1,0.367346939,0,0.367346939,0.653061224,2,0.102040816,0.272727273,9,1,0.333333333,WIN,3,700,2016,0.986404723,0.15,0.440977192,0.896551724,1,1,1,1,0,0.675465839,1,1,0.217277873,0.598189689,1,1,0
96,20160805KTLG0,20160805,LG,W,0.2,1,0.166666667,0,0,1,0,0.358974359,6,0.444444444,0.692307692,1,0.307692308,0.368421053,10,2,1,WIN,3,703,2016,0,0,0.319209848,0,1,1,0,1,1,1,1,1,1,1,1,1,1
97,20160806KTLG0,20160806,LG,W,0.303030303,1,0.212121212,0.111111111,0,1,0,0.352941176,1,0.371428571,0.470588235,0,0.117647059,0.181818182,7,1,1,WIN,3,706,2016,0.184283391,0,0.817348984,0,1,1,0,1,0,0.710869565,0.459457668,0,0.353059365,0.179456907,0.333333333,1,1
98,20160807KTLG0,20160807,LG,W,0.375,4,0.2,0.333333333,1,0,0,0.428571429,4,0.461538462,0.857142857,2,0.257142857,0.285714286,8,1,1,WIN,3,709,2016,0.668615128,0.2,0.684511881,0.275862069,1,0,0,1,0.333333333,1,1,1,1,0.658008658,0.666666667,1,1
99,20160809LGSK0,20160809,LG,W,0.272727273,4,0.333333333,0,0,0,1,0.351351351,6,0.404761905,0.72972973,3,0.243243243,0.428571429,8,0,0,WIN,3,712,2016,0,0.2,1,0,1,0,1,1,1,1,1,1,1,1,0.666666667,0,0
100,20160810LGSK0,20160810,LG,W,0.193548387,3,0.193548387,0.888888889,0,0,0,0.371428571,6,0.463414634,0.6,1,0.114285714,0.142857143,9,3,0.5,WIN,3,715,2016,0,0,0.613808262,1,1,0,0,1,1,1,0.971049715,1,0.323814121,0,1,1,0
101,20160811NCLG0,20160811,LG,W,0.324324324,2,0.243243243,0.222222222,1,2,0,0.290322581,3,0.323529412,0.516129032,1,0.129032258,0.272727273,8,1,1,WIN,3,718,2016,0.327584958,0,1,0,1,1,0,0.525819219,0,0.295396419,0.63949006,1,0.452115838,0.598189689,0.666666667,1,1
102,20160812NCLG0,20160812,LG,W,0.297297297,5,0.216216216,0.666666667,0,0,0,0.233333333,7,0.368421053,0.433333333,1,0.166666667,0.333333333,8,0,0.622112211,WIN,3,721,2016,0.1457022,0.4,0.862226383,1,1,0,0,0.005848725,1,0.684782609,0.312181169,1,0.779552512,0.877344877,0.666666667,0,0.244224422
103,20160813LGSS0,20160813,LG,L,0.424242424,9,0.151515152,0.25,0,0,0,0.305555556,3,0.358974359,0.611111111,1,0.138888889,0.307692308,7,2,0.666666667,LOSE,0,721,2016,1,1,0.15316347,0.068965517,1,0,0,0.664805043,0,0.602842809,1,1,0.537873062,0.759240759,0.333333333,1,0.333333333
104,20160814LGSS0,20160814,LG,L,0.40625,6.75,0.15625,0.5,0,0,2,0.333333333,3,0.384615385,0.444444444,0,0.055555556,0.181818182,10,0,0.622112211,LOSE,0,721,2016,0.878917066,0.75,0.205052963,0.689655172,1,0,1,0.91824978,0,0.825250836,0.356105739,0,0,0.179456907,1,0,0.244224422
105,20160816SKLG0,20160816,LG,W,0.294117647,4,0.235294118,0.444444444,0,1,0,0.378378378,2,0.394736842,0.540540541,0,0.297297297,0.5,4,0,0.622112211,WIN,3,724,2016,0.124304229,0.2,1,0.551724138,1,1,0,1,0,0.913043478,0.73599391,0,1,1,0,0,0.244224422
106,20160817SKLG0,20160817,LG,L,0.558139535,10,0.186046512,0.222222222,0,1,0,0.297297297,1,0.307692308,0.459459459,1,0.162162162,0.25,6,2,1,LOSE,0,724,2016,1,1,0.531594751,0,1,1,0,0.589456607,0,0.158026756,0.415463265,1,0.74036125,0.493506494,0,1,1
107,20160818HHLG0,20160818,LG,L,0.388888889,8,0.055555556,0.222222222,1,3,0,0.243243243,1,0.263157895,0.297297297,0,0.135135135,0.5,6,0,0.622112211,LOSE,0,724,2016,0.762082656,1,0,0,1,1,0,0.096266847,0,0,0,0,0.505213677,1,0,0,0.244224422
108,20160819HHLG0,20160819,LG,W,0.24137931,2,0.137931034,0.333333333,0,1,0,0.225806452,3,0.294117647,0.35483871,0,0.064516129,0.125,7,3,1,WIN,3,727,2016,0,0,0.004294303,0.275862069,1,1,0,0,0,0.04028133,0.001875337,0,0,0,0.333333333,1,1
109,20160820LGHT0,20160820,LG,L,0.321428571,3.375,0.285714286,0.625,0,0,1,0.178571429,3,0.258064516,0.321428571,1,0.071428571,0,3,1,0.5,LOSE,0,727,2016,0.308097519,0.075,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0
110,20160821LGHT0,20160821,LG,W,0.470588235,8,0.235294118,0.333333333,0,1,0,0.41025641,5,0.456521739,0.615384615,0,0.230769231,0.571428571,9,0,0.622112211,WIN,3,730,2016,1,1,1,0.275862069,1,1,0,1,0.666666667,1,1,0,1,1,1,0,0.244224422
111,20160823LGOB0,20160823,LG,W,0.228571429,4.5,0.171428571,0.5,0,1,1,0.230769231,3,0.285714286,0.538461538,2,0.153846154,0.142857143,6,1,1,WIN,3,733,2016,0,0.3,0.371395853,0.689655172,1,1,1,0,0,0,0.727775175,1,0.668008151,0,0,1,1
112,20160824LGOB0,20160824,LG,L,0.58974359,20.25,0.128205128,0.5,1,0,0,0.297297297,5,0.380952381,0.459459459,0,0.108108108,0.214285714,9,0,0.622112211,LOSE,0,733,2016,1,1,0,0.689655172,1,0,0,0.589456607,0.666666667,0.793478261,0.415463265,0,0.270066104,0.329004329,1,0,0.244224422
113,20160825LGWO0,20160825,LG,W,0.371428571,4,0.171428571,0,0,2,0,0.378378378,5,0.431818182,0.648648649,2,0.243243243,0.5,8,1,1,WIN,3,736,2016,0.64458062,0.2,0.371395853,0,1,1,0,1,0.666666667,1,1,1,1,1,0.666666667,1,1
114,20160826LGWO0,20160826,LG,W,0.242424242,2,0.181818182,0.555555556,0,0,0,0.264705882,2,0.27027027,0.323529412,0,0.088235294,0.166666667,8,2,1,WIN,3,739,2016,0,0,0.485256227,0.827586207,1,0,0,0.292092193,0,0,0,0,0.097163476,0.10966811,0.666666667,1,1
115,20160827KTLG0,20160827,LG,W,0.294117647,2,0.205882353,0.333333333,0,1,0,0.107142857,3,0.193548387,0.25,1,0.142857143,0.166666667,3,1,0.5,WIN,3,742,2016,0.124304229,0,0.748976945,0.275862069,1,1,0,0,0,0,0,1,0.572398698,0.10966811,0,1,0
116,20160828KTLG0,20160828,LG,L,0.476190476,11,0.19047619,0.333333333,0,0,0,0.257142857,1,0.277777778,0.542857143,0,0.114285714,0.230769231,5,0,0.622112211,LOSE,0,742,2016,1,1,0.580139872,0.275862069,1,0,0,0.223087071,0,0,0.745151928,0,0.323814121,0.404928405,0,0,0.244224422
117,20160830LGLT0,20160830,LG,L,0.457142857,9,0.257142857,0.75,1,1,2,0.243243243,4,0.3,0.405405405,1,0.108108108,0.066666667,10,0,0.622112211,LOSE,0,742,2016,1,1,1,1,1,1,1,0.096266847,0.333333333,0.091304348,0.201776169,1,0.270066104,0,1,0,0.244224422
118,20160831LGLT0,20160831,LG,L,0.363636364,10.125,0.181818182,1,0,0,0,0.235294118,4,0.315789474,0.352941176,1,0.029411765,0,10,0,0,LOSE,0,742,2016,0.592141696,1,0.485256227,1,1,0,0,0.023738941,0.333333333,0.22826087,0,1,0,0,1,0,0
119,20160901LGHH0,20160901,LG,W,0.111111111,2,0.333333333,0.555555556,0,1,0,0.25,3,0.297297297,0.375,0,0.1875,0.571428571,3,0,0.622112211,WIN,3,745,2016,0,0,1,0.827586207,1,1,0,0.157915567,0,0.06786134,0.081577178,0,0.9608121,1,0,0,0.244224422
120,20160902LGHH0,20160902,LG,L,0.4,12.375,0.066666667,0.75,0,0,2,0.305555556,4,0.375,0.555555556,1,0.138888889,0.142857143,7,0,0.622112211,LOSE,0,745,2016,0.836856678,1,0,1,1,0,1,0.664805043,0.333333333,0.741847826,0.795351436,1,0.537873062,0,0.333333333,0,0.244224422
121,20160903LGKT0,20160903,LG,L,0.387096774,6.75,0.096774194,0.75,0,0,3,0.242424242,6,0.358974359,0.424242424,0,0.090909091,0.285714286,10,0,0.622112211,LOSE,0,745,2016,0.75002233,0.75,0,1,1,0,1,0.088794275,1,0.602842809,0.276242885,0,0.120426739,0.658008658,1,0,0.244224422
122,20160904LGKT0,20160904,LG,L,0.515151515,4.5,0.151515152,0.75,1,0,0,0.363636364,3,0.416666667,0.606060606,1,0.090909091,0.333333333,6,1,0.333333333,LOSE,0,745,2016,1,0.3,0.15316347,1,1,0,0,1,0,1,0.995008572,1,0.120426739,0.877344877,0,1,0
123,20160906WOLG0,20160906,LG,W,0.235294118,2,0.176470588,0.555555556,0,1,1,0.285714286,6,0.4,0.357142857,0,0.178571429,0.333333333,7,1,1,WIN,3,748,2016,0,0,0.426651623,0.827586207,1,1,1,0.483773087,1,0.958695652,0.010984119,0,0.88312942,0.877344877,0.333333333,1,1
124,20160907WOLG0,20160907,LG,W,0.24137931,0,0.310344828,0.333333333,0,2,0,0.4,3,0.4,0.8,1,0.275,0.428571429,8,1,1,WIN,3,751,2016,0,0,1,0.275862069,1,1,0,1,0,0.958695652,1,1,1,1,0.666666667,1,1
125,20160908OBLG0,20160908,LG,L,0.382352941,4,0.264705882,0.444444444,0,0,0,0.2,2,0.242424242,0.2,0,0.066666667,0.166666667,4,0,0.622112211,LOSE,0,751,2016,0.718097937,0.2,1,0.551724138,1,0,0,0,0,0,0,0,0,0.10966811,0,0,0.244224422
126,20160909OBLG0,20160909,LG,W,0.368421053,4,0.157894737,0,0,0,0,0.411764706,5,0.487179487,0.970588235,3,0.294117647,0.5,5,0,0,WIN,3,754,2016,0.624341035,0.2,0.223077734,0,1,0,0,1,0.666666667,1,1,1,1,1,0,0,0
127,20160910LTLG0,20160910,LG,W,0.322580645,6,0.129032258,0.777777778,0,1,2,0.333333333,5,0.405405405,0.545454545,0,0.242424242,0.5,5,0,0,WIN,3,757,2016,0.315850586,0.6,0,1,1,1,1,0.91824978,0.666666667,1,0.755420009,0,1,1,0,0,0
128,20160911LTLG0,20160911,LG,W,0.40625,8,0.21875,0.222222222,0,2,0,0.425,8,0.5,0.775,0,0.3,0.391304348,13,2,1,WIN,3,760,2016,0.878917066,1,0.889994274,0,1,1,0,1,1,1,1,0,1,1,1,1,1
129,20160913LGNC0,20160913,LG,W,0.233333333,3,0.366666667,0.777777778,0,1,3,0.285714286,2,0.307692308,0.4,1,0.114285714,0.125,8,1,1,WIN,3,763,2016,0,0,1,1,1,1,1,0.483773087,0,0.158026756,0.18040746,1,0.323814121,0,0.666666667,1,1
130,20160914LGNC0,20160914,LG,L,0.527777778,9,0.166666667,0.375,0,1,0,0.235294118,7,0.365853659,0.411764706,1,0.117647059,0.25,10,0,0,LOSE,0,763,2016,1,1,0.319209848,0.379310345,1,1,0,0.023738941,1,0.662513256,0.226915828,1,0.353059365,0.493506494,1,0,0
131,20160915HTLG0,20160915,LG,W,0.323529412,3,0.176470588,0.111111111,0,1,0,0.185185185,6,0.323529412,0.407407407,1,0.185185185,0.125,7,1,1,WIN,3,766,2016,0.322235465,0,0.426651623,0,1,1,0,0,1,0.295396419,0.209690506,1,0.940672146,0,0.333333333,1,1
132,20160916HTLG0,20160916,LG,W,0.212121212,1,0.121212121,0,0,0,0,0.275862069,2,0.322580645,0.482758621,0,0.103448276,0.230769231,6,0,0.622112211,WIN,3,769,2016,0,0,0,0,1,0,0,0.393881357,0,0.2871669,0.507569772,0,0.229523419,0.404928405,0,0,0.244224422
133,20160917SSLG0,20160917,LG,W,0.275,1.636363636,0.025,0.363636364,0,1,1,0.236842105,6,0.30952381,0.394736842,1,0.078947368,0.166666667,9,0,0,WIN,3,772,2016,0,0,0,0.351097179,1,1,1,0.037862797,1,0.173913043,0.159601085,1,0.016354249,0.10966811,1,0,0
134,20160918SSLG0,20160918,LG,W,0.15625,0,0.15625,0.111111111,0,0,0,0.290322581,3,0.352941176,0.677419355,2,0.161290323,0.285714286,6,1,0.5,WIN,3,775,2016,0,0,0.205052963,0,1,0,0,0.525819219,0,0.550511509,1,1,0.732775845,0.658008658,0,1,0
135,20160920LGHH0,20160920,LG,W,0.333333333,3,0.181818182,0.111111111,0,2,0,0.463414634,2,0.477272727,0.756097561,1,0.268292683,0.466666667,7,0,0,WIN,3,778,2016,0.388212543,0,0.485256227,0,1,1,0,1,0,1,1,1,1,1,0.333333333,0,0
136,20160921NCLG0,20160921,LG,D,0.170731707,0.75,0.170731707,0.083333333,0,0,0,0.175,6,0.266666667,0.225,0,0.025,0,9,0,0.622112211,WIN,1,779,2016,0,0,0.363758877,0,1,0,0,0,1,0,0,0,0,0,1,0,0.244224422
137,20160924HHLG0,20160924,LG,L,0.476190476,12,0.166666667,0.444444444,0,0,3,0.375,5,0.444444444,0.425,0,0.175,0.357142857,11,1,1,LOSE,0,779,2016,1,1,0.319209848,0.551724138,1,0,1,1,0.666666667,1,0.279237742,0,0.852056348,0.987012987,1,1,1
138,20160927LGHT0,20160927,LG,W,0.294117647,1,0.176470588,0.333333333,0,0,0,0.361111111,2,0.394736842,0.638888889,1,0.166666667,0.352941176,6,2,1,WIN,3,782,2016,0.124304229,0,0.426651623,0.275862069,1,0,0,1,0,0.913043478,1,1,0.779552512,0.967659791,0,1,1
139,20160930SKLG0,20160930,LG,L,0.378378378,5,0.189189189,0.111111111,0,1,0,0.235294118,1,0.257142857,0.411764706,1,0.088235294,0.333333333,6,0,0.622112211,LOSE,0,782,2016,0.691350472,0.4,0.566035546,0,1,1,0,0.023738941,0,0,0.226915828,1,0.097163476,0.877344877,0,0,0.244224422
140,20161001SKLG0,20161001,LG,L,0.361111111,5,0.25,0.333333333,0,1,1,0.153846154,4,0.24137931,0.153846154,0,0,0,4,1,1,LOSE,0,782,2016,0.5751476,0.4,1,0.275862069,1,1,1,0,0.333333333,0,0,0,0,0,0,1,1
141,20161003LGSS0,20161003,LG,W,0.25,3,0.28125,0.444444444,0,0,0,0.375,4,0.395348837,0.775,2,0.25,0.384615385,9,1,1,WIN,3,785,2016,0,0,1,0.551724138,1,0,0,1,0.333333333,0.918351871,1,1,1,1,1,1,1
142,20161004LGSS0,20161004,LG,L,0.413793103,5.625,0.103448276,0.625,0,1,1,0.28125,2,0.323529412,0.53125,2,0.125,0.2,4,1,0.333333333,LOSE,0,785,2016,0.929679603,0.525,0,1,1,1,1,0.443040897,0,0.295396419,0.69926644,1,0.417033337,0.263203463,0,1,0
143,20161006LGLT0,20161006,LG,W,0.258064516,1,0.290322581,0.555555556,0,2,0,0.225806452,9,0.390243902,0.225806452,0,0.129032258,0.272727273,11,1,1,WIN,3,788,2016,0,0,1,0.827586207,1,1,0,0,1,0.87407211,0,0,0.452115838,0.598189689,1,1,1
144,20161008OBLG0,20161008,LG,L,0.512195122,11,0.146341463,0.666666667,1,1,1,0.103448276,4,0.205882353,0.172413793,0,0.034482759,0.25,6,0,0.622112211,LOSE,0,788,2016,1,1,0.096464706,1,1,1,1,0,0.333333333,0,0,0,0,0.493506494,0,0,0.244224422
1,20160401LTWO0,20160401,LT,W,0.233333333,1,0.2,0.555555556,1,0,0,0.297297297,2,0.333333333,0.405405405,0,0.027027027,0.071428571,10,1,1,WIN,3,791,2016,0,0,0.539860436,0.683078664,1,0,0,0.685503686,0,0.362295945,0.187457772,0,0,0,1,0.8,1
2,20160402LTWO0,20160402,LT,L,0.3,5.625,0.2,0.5,0,1,0,0.235294118,5,0.333333333,0.411764706,0,0.088235294,0.181818182,9,2,0.666666667,LOSE,0,791,2016,0.004265692,0.4,0.539860436,0.524617997,1,1,0,0.144385027,0.5,0.362295945,0.210813475,0,0.152671764,0.178107607,0.75,1,0.333333333
3,20160403LTWO0,20160403,LT,L,0.382352941,6.48,0.205882353,0.96,0,0,1,0.315789474,4,0.372093023,0.447368421,0,0.131578947,0.416666667,11,0,0.643172269,LOSE,0,791,2016,0.524178227,0.552,0.60245295,1,1,0,1,0.846889952,0.25,0.657187994,0.341574682,0,0.452014639,1,1,0,0.286344538
4,20160405SKLT0,20160405,LT,W,0.2,1,0.4,0.222222222,1,0,0,0.166666667,4,0.242424242,0.166666667,0,0.066666667,0.111111111,8,0,0.643172269,WIN,3,794,2016,0,0,1,0,1,0,0,0,0.25,0,0,0,0.003713047,0,0.5,0,0.286344538
5,20160406SKLT0,20160406,LT,W,0.0625,1.8,0.125,0.8,0,1,0,0.518518519,3,0.551724138,1.185185185,3,0.407407407,0.5,5,1,0.5,WIN,3,797,2016,0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,0.8,0
6,20160407SKLT0,20160407,LT,L,0.444444444,8,0.138888889,0.333333333,0,0,1,0.161290323,1,0.181818182,0.35483871,1,0.096774194,0,3,0,0.643172269,LOSE,0,797,2016,0.916175774,0.822222222,0,0.049235993,1,0,1,0,0,0,0.00174226,1,0.21164369,0,0,0,0.286344538
7,20160408SSLT0,20160408,LT,L,0.4,7,0.228571429,0.555555556,0,1,0,0.294117647,2,0.333333333,0.529411765,1,0.088235294,0.285714286,6,1,1,LOSE,0,797,2016,0.635588056,0.644444444,0.843881219,0.683078664,1,1,0,0.657754011,0,0.362295945,0.642893986,1,0.152671764,0.653061224,0,0.8,1
8,20160409SSLT0,20160409,LT,W,0.333333333,4,0.25,0.666666667,0,1,0,0.405405405,4,0.463414634,0.567567568,1,0.189189189,0.285714286,10,1,1,WIN,3,800,2016,0.21470648,0.111111111,1,1,1,1,0,1,0.25,1,0.783028205,1,0.849886395,0.653061224,1,0.8,1
9,20160410SSLT0,20160410,LT,W,0.225806452,1,0.290322581,0.888888889,0,1,1,0.333333333,4,0.405405405,0.636363636,1,0.121212121,0.25,8,2,0.5,WIN,3,803,2016,0,0,1,1,1,1,1,1,0.25,0.910635754,1,1,0.380418562,0.489795918,0.5,1,0
10,20160412LTLG0,20160412,LT,L,0.512195122,11.17241379,0.243902439,1.448275862,0,1,1,0.363636364,2,0.391304348,0.659090909,1,0.227272727,0.8,5,0,0,LOSE,0,803,2016,1,1,1,1,1,1,1,1,0,0.803351879,1,1,1,1,0,0,0
11,20160413LTLG0,20160413,LT,L,0.375,5.625,0.34375,0.75,0,0,1,0.258064516,4,0.323529412,0.387096774,1,0.096774194,0.142857143,6,0,0.643172269,LOSE,0,803,2016,0.477757465,0.4,1,1,1,0,1,0.343108504,0.25,0.287705604,0.120215949,1,0.21164369,0,0,0,0.286344538
12,20160414LTLG0,20160414,LT,W,0.257142857,0,0.285714286,0,0,0,0,0.365853659,4,0.413043478,0.634146341,1,0.219512195,0.357142857,10,0,0.643172269,WIN,3,806,2016,0,0,1,0,1,0,0,1,0.25,0.968747854,1,1,1,0.979591837,1,0,0.286344538
13,20160415LTNC0,20160415,LT,L,0.375,3.375,0.3125,0.625,0,1,0,0.129032258,2,0.181818182,0.129032258,0,0,0,6,0,0,LOSE,0,806,2016,0.477757465,0,1,0.881154499,1,1,0,0,0,0,0,0,0,0,0,0,0
14,20160417LTNC0,20160417,LT,W,0.405405405,5,0.135135135,0.444444444,0,2,0,0.324324324,5,0.380952381,0.702702703,2,0.216216216,0.272727273,8,1,1,WIN,3,809,2016,0.669713589,0.288888889,0,0.366157329,1,1,0,0.921375921,0.5,0.72459189,1,1,1,0.593692022,0.5,0.8,1
15,20160419HHLT0,20160419,LT,W,0.236842105,2.7,0.289473684,0.6,0,0,0,0.172413793,11,0.375,0.482758621,0,0.103448276,0.142857143,9,0,0,WIN,3,812,2016,0,0,1,0.809847199,1,0,0,0,1,0.679304897,0.471551714,0,0.257736689,0,0.75,0,0
16,20160420HHLT0,20160420,LT,W,0.333333333,4,0.083333333,0.222222222,0,1,0,0.447368421,8,0.510638298,0.736842105,1,0.263157895,0.352941176,14,5,1,WIN,3,815,2016,0.21470648,0.111111111,0,0,1,1,0,1,1,1,1,1,1,0.960384154,1,1,1
17,20160421HHLT0,20160421,LT,L,0.484848485,9,0.303030303,1,0,0,1,0.272727273,4,0.342105263,0.272727273,0,0.121212121,0.307692308,6,3,0.75,LOSE,0,815,2016,1,1,1,1,1,0,1,0.47107438,0.25,0.429034672,0,0,0.380418562,0.753532182,0,1,0.5
18,20160422HTLT0,20160422,LT,W,0.361111111,5,0.277777778,0.222222222,0,0,0,0.393939394,2,0.416666667,0.575757576,0,0.181818182,0.444444444,6,1,1,WIN,3,818,2016,0.390073803,0.288888889,1,0,1,0,0,1,0,0.996313849,0.81310752,0,0.798980244,1,0,0.8,1
19,20160423HTLT0,20160423,LT,L,0.5625,16,0.145833333,0.333333333,1,0,1,0.35,10,0.469387755,0.65,2,0.25,0.315789474,13,2,0.666666667,LOSE,0,818,2016,1,1,0,0.049235993,1,0,1,1,1,1,1,1,1,0.790547798,1,1,0.333333333
20,20160424HTLT0,20160424,LT,L,0.523809524,11,0.119047619,0.444444444,0,0,0,0.222222222,2,0.263157895,0.555555556,3,0.111111111,0.333333333,7,0,0.643172269,LOSE,0,818,2016,1,1,0,0.366157329,1,0,0,0.03030303,0,0,0.738911877,1,0.310658281,0.870748299,0.25,0,0.286344538
21,20160426LTKT0,20160426,LT,L,0.285714286,2.25,0.142857143,0.125,0,2,0,0.166666667,3,0.242424242,0.333333333,0,0.033333333,0.111111111,7,1,1,LOSE,0,818,2016,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.25,0.8,1
22,20160427LTKT0,20160427,LT,W,0.103448276,0,0.206896552,0.333333333,0,1,0,0.277777778,4,0.35,0.444444444,0,0.111111111,0.333333333,9,0,0,WIN,3,821,2016,0,0,0.613244763,0.049235993,1,1,0,0.515151515,0.25,0.489099526,0.330835839,0,0.310658281,0.870748299,0.75,0,0
23,20160428LTKT0,20160428,LT,W,0.322580645,3,0.225806452,0.111111111,0,2,0,0.333333333,5,0.4,0.777777778,4,0.222222222,0.333333333,6,1,0.5,WIN,3,824,2016,0.146822355,0,0.814459853,0,1,1,0,1,0.5,0.869510269,1,1,1,0.870748299,0,0.8,0
24,20160429NCLT0,20160429,LT,L,0.393939394,6,0.242424242,1,0,1,1,0.233333333,6,0.342857143,0.5,1,0.1,0.25,5,1,0.5,LOSE,0,824,2016,0.597326095,0.466666667,0.991285236,1,1,1,1,0.127272727,0.75,0.434755134,0.534873858,1,0.233921973,0.489795918,0,0.8,0
25,20160430NCLT0,20160430,LT,L,0.368421053,8,0.236842105,0.444444444,0,0,0,0.15625,2,0.205882353,0.28125,0,0.03125,0,6,0,0.643172269,LOSE,0,824,2016,0.436223099,0.822222222,0.931887236,0.366157329,1,0,0,0,0,0,0,0,0,0,0,0,0.286344538
26,20160501NCLT0,20160501,LT,L,0.361111111,5,0.222222222,0.111111111,0,1,0,0.15625,3,0.2,0.15625,0,0.0625,0.25,7,0,0.643172269,LOSE,0,824,2016,0.390073803,0.288888889,0.776321045,0,1,1,0,0,0,0,0,0,0,0.489795918,0.25,0,0.286344538
27,20160503LTHT0,20160503,LT,L,0.310344828,3.375,0.206896552,0.5,0,0,0,0.166666667,8,0.342105263,0.3,1,0.066666667,0,8,1,1,LOSE,0,824,2016,0.069574902,0,0.613244763,0.524617997,1,0,0,0,1,0.429034672,0,1,0.003713047,0,0.5,0.8,1
28,20160504LTHT0,20160504,LT,L,0.3,3.375,0.366666667,0.625,0,1,1,0.323529412,4,0.378378378,0.441176471,1,0.058823529,0.142857143,9,1,1,LOSE,0,824,2016,0.004265692,0,1,0.881154499,1,1,1,0.914438503,0.25,0.705008326,0.318833603,1,0,0,0.75,0.8,1
29,20160505LTHT0,20160505,LT,L,0.578947368,19.125,0.131578947,1.375,1,2,0,0.103448276,3,0.133333333,0.172413793,0,0,0,4,0,0,LOSE,0,824,2016,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
30,20160506LTOB0,20160506,LT,W,0.193548387,0,0.225806452,0.222222222,0,1,0,0.324324324,7,0.431818182,0.72972973,1,0.162162162,0.230769231,11,0,0.643172269,WIN,3,827,2016,0,0,0.814459853,0,1,1,0,0.921375921,1,1,1,1,0.66323051,0.40188383,1,0,0.286344538
31,20160507LTOB0,20160507,LT,W,0.233333333,0,0.233333333,0.444444444,0,1,0,0.264705882,6,0.358974359,0.5,1,0.117647059,0.2,9,1,1,WIN,3,830,2016,0,0,0.89455135,0.366157329,1,1,0,0.401069519,0.75,0.557378377,0.534873858,1,0.355797286,0.26122449,0.75,0.8,1
32,20160508LTOB0,20160508,LT,W,0.47826087,11,0.152173913,0.444444444,0,0,2,0.477272727,11,0.557692308,0.840909091,2,0.363636364,0.55,11,3,0.75,WIN,3,833,2016,1,1,0.03095608,0.366157329,1,0,1,1,1,1,1,1,1,1,1,1,0.5
33,20160511WOLT0,20160511,LT,L,0.581395349,16,0.302325581,0.555555556,0,1,1,0.264705882,1,0.285714286,0.382352941,0,0.029411765,0.333333333,6,0,0.643172269,LOSE,0,833,2016,1,1,1,0.683078664,1,1,1,0.401069519,0,0,0.102793347,0,0,0.870748299,0,0,0.286344538
34,20160512WOLT0,20160512,LT,W,0.166666667,1,0.4,0.111111111,0,1,0,0.3,7,0.416666667,0.733333333,2,0.266666667,0.444444444,6,1,0.5,WIN,3,836,2016,0,0,1,0,1,1,0,0.709090909,1,0.996313849,1,1,1,1,0,0.8,0
